Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Month
102,CA-2016-158568,29-08-2016,02-09-2016,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.787999988,3,0.800000012,-3.039599895,2016-08
103,CA-2016-129903,01-12-2016,04-12-2016,Second Class,GZ-14470,Gary Zandusky,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92000008,4,0,11.7208004,2016-12
104,US-2015-156867,13-11-2015,17-11-2015,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.8959961,6,0.200000003,-26.87579918,2015-11
105,US-2015-156867,13-11-2015,17-11-2015,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.3600006,3,0.200000003,-3.838500023,2015-11
106,US-2015-156867,13-11-2015,17-11-2015,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.88199997,3,0.699999988,-25.81739998,2015-11
107,CA-2017-119004,23-11-2017,28-11-2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.11199951,8,0.200000003,17.60160065,2017-11
108,CA-2017-119004,23-11-2017,28-11-2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.99200058,1,0.200000003,2.099400043,2017-11
109,CA-2017-119004,23-11-2017,28-11-2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.303999901,1,0.200000003,1.073799968,2017-11
110,CA-2015-129476,15-10-2015,20-10-2015,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,60462,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.9599915,5,0.200000003,67.99199677,2015-10
111,CA-2017-146780,25-12-2017,30-12-2017,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.95999908,2,0,10.90960026,2017-12
112,CA-2016-128867,03-11-2016,10-11-2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.95999908,2,0,22.78800011,2016-11
113,CA-2016-128867,03-11-2016,10-11-2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.23999977,6,0,13.34759998,2016-11
114,CA-2014-115259,25-08-2014,27-08-2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.09600067,14,0.200000003,14.53479958,2014-08
115,CA-2014-115259,25-08-2014,27-08-2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.71999979,2,0.200000003,1.65199995,2014-08
116,CA-2014-115259,25-08-2014,27-08-2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.97599983,3,0.200000003,7.492499828,2014-08
117,CA-2014-115259,25-08-2014,27-08-2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.4640045,6,0.200000003,44.03160095,2014-08
118,CA-2015-110457,02-03-2015,06-03-2015,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.5300293,3,0,165.3813019,2015-03
119,US-2015-136476,05-04-2015,10-04-2015,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.7940063,1,0.699999988,-115.7155991,2015-04
120,CA-2016-103730,12-06-2016,15-06-2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04000092,3,0,18.34560013,2016-06
121,CA-2016-103730,12-06-2016,15-06-2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84000015,4,0,13.87800026,2016-06
122,CA-2016-103730,12-06-2016,15-06-2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.5599976,6,0,63.4367981,2016-06
123,CA-2016-103730,12-06-2016,15-06-2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.0199966,9,0,51.75899887,2016-06
124,CA-2016-103730,12-06-2016,15-06-2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04000092,7,0,19.73159981,2016-06
125,US-2014-152030,26-12-2014,28-12-2014,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.5579834,3,0.300000012,-8.579400063,2014-12
126,US-2014-134614,20-09-2014,25-09-2014,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7000122,6,0.5,-407.6820068,2014-09
127,US-2017-107272,05-11-2017,12-11-2017,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388000011,2,0.699999988,-1.830800056,2017-11
128,US-2017-107272,05-11-2017,12-11-2017,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.9920044,7,0.200000003,30.49900055,2017-11
129,US-2016-125969,06-11-2016,10-11-2016,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.4240036,2,0.200000003,-9.160200119,2016-11
130,US-2016-125969,06-11-2016,10-11-2016,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.5599976,3,0,26.24160004,2016-11
131,US-2017-164147,02-02-2017,05-02-2017,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97000122,5,0.400000006,-11.99400043,2017-02
132,US-2017-164147,02-02-2017,05-02-2017,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.30400085,2,0.200000003,29.36400032,2017-02
133,US-2017-164147,02-02-2017,05-02-2017,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.45599937,9,0.200000003,6.973199844,2017-02
134,CA-2016-145583,13-10-2016,19-10-2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04000092,3,0,9.619199753,2016-10
135,CA-2016-145583,13-10-2016,19-10-2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.43999863,1,0,16.65679932,2016-10
136,CA-2016-145583,13-10-2016,19-10-2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52000046,4,0,3.45600009,2016-10
137,CA-2016-145583,13-10-2016,19-10-2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.019999981,2,0,1.969799995,2016-10
138,CA-2016-145583,13-10-2016,19-10-2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.1760025,3,0.200000003,26.66160011,2016-10
139,CA-2016-145583,13-10-2016,19-10-2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.87999725,6,0,18.44639969,2016-10
140,CA-2016-145583,13-10-2016,19-10-2016,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.11999893,14,0,20.69759941,2016-10
141,CA-2016-110366,05-09-2016,07-09-2016,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.80000305,2,0.200000003,10.35000038,2016-09
142,CA-2017-106180,18-09-2017,23-09-2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.819999695,3,0,2.381400108,2017-09
143,CA-2017-106180,18-09-2017,23-09-2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.85999966,3,0,5.104199886,2017-09
144,CA-2017-106180,18-09-2017,23-09-2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.6999969,3,0,68.97599792,2017-09
145,CA-2017-155376,22-12-2017,27-12-2017,Standard Class,SG-20080,Sandra Glassco,Consumer,United States,Independence,Missouri,64055,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.4299927,3,0,218.2518005,2017-12
146,CA-2015-110744,07-09-2015,12-09-2015,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.9299927,7,0,20.15789986,2015-09
147,CA-2014-110072,22-10-2014,28-10-2014,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.88800049,4,0.200000003,12.90960026,2014-10
148,CA-2016-114489,05-12-2016,09-12-2016,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.4500122,11,0,103.8014984,2016-12
149,CA-2016-114489,05-12-2016,09-12-2016,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.9700012,3,0,5.998799801,2016-12
150,CA-2016-114489,05-12-2016,09-12-2016,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.839966,8,0,585.552002,2016-12
151,CA-2016-114489,05-12-2016,09-12-2016,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.5500031,5,0,80.62850189,2016-12
152,CA-2016-158834,13-03-2016,16-03-2016,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.9199982,5,0.200000003,17.76600075,2016-03
153,CA-2016-158834,13-03-2016,16-03-2016,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.1840057,2,0.200000003,15.23880005,2016-03
154,CA-2015-124919,31-05-2015,02-06-2015,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38000107,7,0,26.27099991,2015-05
155,CA-2015-124919,31-05-2015,02-06-2015,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.5199966,4,0,48.53919983,2015-05
156,CA-2015-124919,31-05-2015,02-06-2015,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.87999725,6,0,21.02879906,2015-05
157,CA-2015-118948,28-05-2015,03-06-2015,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Seattle,Washington,98105,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.630000114,3,0,1.790099978,2015-05
158,CA-2014-104269,01-03-2014,06-03-2014,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.5679932,2,0.200000003,51.47639847,2014-03
159,CA-2016-114104,20-11-2016,24-11-2016,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.61999989,2,0,6.871399879,2016-11
160,CA-2016-114104,20-11-2016,24-11-2016,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.9299927,7,0,236.2324982,2016-11
161,CA-2016-162733,11-05-2016,12-05-2016,First Class,TT-21070,Ted Trevino,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.980000019,1,0,2.690999985,2016-05
162,CA-2015-119697,28-12-2015,31-12-2015,Second Class,EM-13960,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.38399887,2,0.200000003,1.359599948,2015-12
163,CA-2016-154508,16-11-2016,20-11-2016,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,88220,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28.39999962,5,0,13.34799957,2016-11
164,CA-2016-113817,07-11-2016,11-11-2016,Standard Class,MJ-17740,Max Jones,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68000031,2,0.200000003,9.687999725,2016-11
165,CA-2014-139892,08-09-2014,12-09-2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.93599987,3,0.200000003,2.73239994,2014-09
166,CA-2014-139892,08-09-2014,12-09-2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952148,8,0.400000006,-1359.991943,2014-09
167,CA-2014-139892,08-09-2014,12-09-2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928009,3,0.200000003,-58.63470078,2014-09
168,CA-2014-139892,08-09-2014,12-09-2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.060059,9,0.300000012,-24.8579998,2014-09
169,CA-2014-139892,08-09-2014,12-09-2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.06399918,6,0.200000003,6.813600063,2014-09
170,CA-2014-139892,08-09-2014,12-09-2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.9799957,5,0.800000012,-453.848999,2014-09
171,CA-2014-139892,08-09-2014,12-09-2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.9759979,3,0.200000003,8.99849987,2014-09
172,CA-2014-118962,05-08-2014,09-08-2014,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11",20.94000053,3,0,9.841799736,2014-08
173,CA-2014-118962,05-08-2014,09-08-2014,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.9599991,2,0,53.26079941,2014-08
174,CA-2014-118962,05-08-2014,09-08-2014,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.1440125,7,0.200000003,21.25900078,2014-08
175,US-2014-100853,14-09-2014,19-09-2014,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.44800186,2,0.800000012,-131.1199951,2014-09
176,US-2014-100853,14-09-2014,19-09-2014,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,20.15999985,4,0.200000003,6.552000046,2014-09
177,US-2017-152366,21-04-2017,25-04-2017,Second Class,SJ-20500,Shirley Jackson,Consumer,United States,Houston,Texas,77036,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.26399994,4,0.800000012,-243.1600037,2017-04
